Date,Combined Economy Score,InvertandBearFinal
2010-07-21,55.19958633802834,0.0
2010-07-22,55.18859573752616,0.0
2010-07-23,55.05175101653782,0.0
2010-07-26,55.15386840703053,0.0
2010-07-27,55.06704389935132,0.0
2010-07-28,55.31379462536145,0.0
2010-07-29,55.432342283646506,0.0
2010-07-30,55.946106496322656,0.0
2010-08-02,55.95534156783574,0.0
2010-08-03,56.325337846608804,0.0
2010-08-04,56.314779946913795,0.0
2010-08-05,56.666318445540895,0.0
2010-08-06,57.22366181093942,0.0
2010-08-09,57.493580574453595,0.0
2010-08-10,57.82519011019035,0.0
2010-08-11,58.33132642578007,0.0
2010-08-12,73.15027822661901,0.0
2010-08-13,69.96210159073179,0.0
2010-08-16,70.5851289386591,0.0
2010-08-17,70.56513816136774,0.0
2010-08-18,70.80297525075012,0.0
2010-08-19,71.28606715763785,0.0
2010-08-20,71.31837136361332,0.0
2010-08-23,71.57648357653179,0.0
2010-08-24,72.23595669530322,0.0
2010-08-25,72.2467000382013,0.0
2010-08-26,72.57877936338585,0.0
2010-08-27,72.11583895123215,0.0
2010-08-30,73.04917459230312,0.0
2010-08-31,73.54906765338934,0.0
2010-09-01,73.2227741561407,0.0
2010-09-02,73.24955215466457,0.0
2010-09-03,73.26682309831087,0.0
2010-09-06,73.60599871673304,0.0
2010-09-07,74.02124313705613,0.0
2010-09-08,73.99534290302681,0.0
2010-09-09,73.78649676772497,0.0
2010-09-10,73.74506875615826,0.0
2010-09-13,73.98997741301787,0.0
2010-09-14,74.36444905442511,0.0
2010-09-15,74.34024253498386,0.0
2010-09-16,74.56921543925932,0.0
2010-09-17,75.14600561522019,0.0
2010-09-20,75.36527365853478,0.0
2010-09-21,75.80959557309986,0.0
2010-09-22,76.55381623567605,0.0
2010-09-23,76.67228971667987,0.0
2010-09-24,76.5905587156451,0.0
2010-09-27,76.95391612774812,0.0
2010-09-28,77.20655158473579,0.0
2010-09-29,77.13775215639538,0.0
2010-09-30,77.18368025635668,0.0
2010-10-01,77.24607571275095,0.0
2010-10-04,76.85636064005104,0.0
2010-10-05,77.01506293324168,0.0
2010-10-06,77.34588124464533,0.0
2010-10-07,77.45987936301496,0.0
2010-10-08,77.65578156274223,0.0
2010-10-11,77.73236960561177,0.0
2010-10-12,77.60268299226207,0.0
2010-10-13,77.63268770251943,0.0
2010-10-14,79.7651361833069,0.0
2010-10-15,80.25372957188583,0.0
2010-10-18,80.56826597005957,0.0
2010-10-19,80.68786447316204,0.0
2010-10-20,81.88114203342181,0.0
2010-10-21,81.8012901901782,0.0
2010-10-22,81.74299921001196,0.0
2010-10-25,81.83475650689293,0.0
2010-10-26,81.62147209759752,0.0
2010-10-27,81.44014573363185,0.0
2010-10-28,81.63121404719901,0.0
2010-10-29,81.85333791584092,0.0
2010-11-01,81.28903424888702,0.0
2010-11-02,81.42062474578827,0.0
2010-11-03,81.40675359419835,0.0
2010-11-04,81.83750106629842,0.0
2010-11-05,81.75772340033602,0.0
2010-11-08,81.71135023668734,0.0
2010-11-09,81.46191676567274,0.0
2010-11-10,81.54457498272288,0.0
2010-11-11,82.20425827045779,0.0
2010-11-12,82.47004783198352,0.0
2010-11-15,81.88444292243653,0.0
2010-11-16,82.13412365105523,0.0
2010-11-17,81.72571590348547,0.0
2010-11-18,81.5897860356323,0.0
2010-11-19,81.71690116989936,0.0
2010-11-22,82.01876561586306,0.0
2010-11-23,82.21720220603234,0.0
2010-11-24,81.59928072762968,0.0
2010-11-25,81.59563367796923,0.0
2010-11-26,81.79136279737364,0.0
2010-11-29,81.27387735775578,0.0
2010-11-30,81.40554203193827,0.0
2010-12-01,80.74504279410984,0.0
2010-12-02,80.56574394249778,0.0
2010-12-03,80.44597854051254,0.0
2010-12-06,80.80634413560595,0.0
2010-12-07,79.84499420799062,0.0
2010-12-08,79.49387604729048,0.0
2010-12-09,79.51316214041017,0.0
2010-12-10,79.19129455427489,0.0
2010-12-13,79.21152022629016,0.0
2010-12-14,78.38375121928905,0.0
2010-12-15,78.78620005860006,0.0
2010-12-16,79.2517614013572,0.0
2010-12-17,79.86296983580858,0.0
2010-12-20,79.71855903213483,0.0
2010-12-21,79.82292646682482,0.0
2010-12-22,82.55461611402531,0.0
2010-12-23,82.30042293413182,0.0
2010-12-24,82.25665833820636,0.0
2010-12-27,82.40089606155725,0.0
2010-12-28,81.8073541829187,0.0
2010-12-29,82.3522975794717,0.0
2010-12-30,82.18185055008635,0.0
2010-12-31,82.46562810231025,0.0
2011-01-03,81.55134365963507,0.0
2011-01-04,81.46056303029029,0.0
2011-01-05,80.80353776179943,0.0
2011-01-06,80.94388117788579,0.0
2011-01-07,81.34110670031018,0.0
2011-01-10,81.43276509414952,0.0
2011-01-11,81.58292463711857,0.0
2011-01-12,81.4427419384749,0.0
2011-01-13,82.27376238296988,0.0
2011-01-14,76.13336704278669,0.0
2011-01-17,76.04948490059627,0.0
2011-01-18,75.82610001817343,0.0
2011-01-19,77.21298028244236,0.0
2011-01-20,76.57946921210129,0.0
2011-01-21,76.6776304809284,0.0
2011-01-24,76.619388952283,0.0
2011-01-25,76.90688773144856,0.0
2011-01-26,76.41402914919895,0.0
2011-01-27,76.51121375048989,0.0
2011-01-28,76.66968114895664,0.0
2011-01-31,75.4373616130097,0.0
2011-02-01,75.11466571390069,0.0
2011-02-02,74.87607448882581,0.0
2011-02-03,74.48506131370438,0.0
2011-02-04,74.00355803692298,0.0
2011-02-07,73.96449133547542,0.0
2011-02-08,73.44614049424322,0.0
2011-02-09,73.77213728236694,0.0
2011-02-10,73.33805183261155,0.0
2011-02-11,73.48222774156142,0.0
2011-02-14,73.47628119618284,0.0
2011-02-15,66.09956074686632,0.0
2011-02-16,66.40341561654301,0.0
2011-02-17,66.50616351392617,0.0
2011-02-18,66.31401962978119,0.0
2011-02-21,65.94931466373583,0.0
2011-02-22,66.28073875626953,0.0
2011-02-23,66.00052171354464,0.0
2011-02-24,66.00562758306928,0.0
2011-02-25,65.91189222535553,0.0
2011-02-28,64.24580867453852,0.0
2011-03-01,64.10357373778083,0.0
2011-03-02,63.79706084886008,0.0
2011-03-03,63.199229050790414,0.0
2011-03-04,63.38474643114556,0.0
2011-03-07,63.21145593931309,0.0
2011-03-08,62.81235744053764,0.0
2011-03-09,62.93829810118523,0.0
2011-03-10,63.96393500586619,0.0
2011-03-11,63.72687677793672,0.0
2011-03-14,63.72162255384961,0.0
2011-03-15,63.6553327901908,0.0
2011-03-16,63.761344487948044,0.0
2011-03-17,51.18867856882353,0.0
2011-03-18,50.896395355018655,0.0
2011-03-21,50.572945320217144,0.0
2011-03-22,50.38863950212209,0.0
2011-03-23,50.55573619097188,0.0
2011-03-24,50.18400910897014,0.0
2011-03-25,49.778815710253646,0.0
2011-03-28,49.51438606555046,0.0
2011-03-29,49.194842700893716,0.0
2011-03-30,49.076665929014816,0.0
2011-03-31,48.902547124208624,0.0
2011-04-01,48.78551391874868,0.0
2011-04-04,48.830638431496666,0.0
2011-04-05,48.429883306773746,0.0
2011-04-06,47.99536515621117,0.0
2011-04-07,47.81199891701169,0.0
2011-04-08,47.59338610634797,0.0
2011-04-11,47.432915921288014,0.0
2011-04-12,47.4961273277758,0.0
2011-04-13,47.490069516475394,0.0
2011-04-14,47.60390691740236,0.0
2011-04-15,38.80049772955705,0.0
2011-04-18,38.8457953226279,0.0
2011-04-19,38.83605337302642,0.0
2011-04-20,37.896462114571754,0.0
2011-04-21,37.79799177373951,0.0
2011-04-22,37.6885802839259,0.0
2011-04-25,37.662778952938226,0.0
2011-04-26,37.7518040532939,0.0
2011-04-27,37.42105991917149,0.0
2011-04-28,37.554937548910644,0.0
2011-04-29,37.484024068055184,0.0
2011-05-02,38.215857124666044,0.0
2011-05-03,38.380604866276904,0.0
2011-05-04,38.57644525160316,0.0
2011-05-05,38.91857559839431,0.0
2011-05-06,38.96860199314355,0.0
2011-05-09,39.110663849578366,0.0
2011-05-10,38.87809334716327,0.0
2011-05-11,39.18013087344985,0.0
2011-05-12,38.943134459921396,0.0
2011-05-13,31.824068796955764,0.0
2011-05-16,32.00878259009758,0.0
2011-05-17,32.18244396833619,0.0
2011-05-18,32.242156679725994,0.0
2011-05-19,32.278627176330524,0.0
2011-05-20,32.38967056633118,0.0
2011-05-23,32.53675175212919,0.0
2011-05-24,32.62717385794803,0.0
2011-05-25,32.66627764803622,0.0
2011-05-26,33.037473126189155,0.0
2011-05-27,33.05975103631844,0.0
2011-05-30,31.954571360398976,0.0
2011-05-31,32.07648172209976,0.0
2011-06-01,32.49982382895708,0.0
2011-06-02,32.22894076078692,0.0
2011-06-03,32.420689032765345,0.0
2011-06-06,32.40689205845664,0.0
2011-06-07,32.431407649903015,0.0
2011-06-08,32.70203109758887,0.0
2011-06-09,32.5829271096946,0.0
2011-06-10,32.77301875572556,0.0
2011-06-13,32.73166492144008,0.0
2011-06-14,32.34727825010849,0.0
2011-06-15,29.215933774523318,0.0
2011-06-16,30.04276320262884,0.0
2011-06-17,30.04069860163462,0.0
2011-06-20,30.05196118550131,0.0
2011-06-21,30.07550010941149,0.0
2011-06-22,30.40944622950698,0.0
2011-06-23,30.646628086238508,0.0
2011-06-24,30.83700407851418,0.0
2011-06-27,30.789184457881518,0.0
2011-06-28,30.63158246102911,0.0
2011-06-29,30.611245523092006,0.0
2011-06-30,30.570720001780256,0.0
2011-07-01,30.5490107841404,0.0
2011-07-04,29.756241090999453,0.0
2011-07-05,29.98692007274319,0.0
2011-07-06,30.227056657843693,0.0
2011-07-07,30.23665025288271,0.0
2011-07-08,30.527190300578706,0.0
2011-07-11,30.85518987529563,0.0
2011-07-12,30.969262170946486,0.0
2011-07-13,31.126196572267833,0.0
2011-07-14,32.10214706140519,0.0
2011-07-15,31.41151948451735,0.0
2011-07-18,31.508147756199058,0.0
2011-07-19,31.65963012735003,0.0
2011-07-20,31.51345143180697,0.0
2011-07-21,31.438112039838146,0.0
2011-07-22,31.64903513901441,0.0
2011-07-25,31.63689479065317,0.0
2011-07-26,31.9395751867104,0.0
2011-07-27,32.01182385862799,0.0
2011-07-28,32.165692265658514,0.0
2011-07-29,32.634022893581566,0.0
2011-08-01,32.8800318467794,0.0
2011-08-02,33.101896094937025,0.0
2011-08-03,33.26522210532432,0.0
2011-08-04,33.62232390004365,0.0
2011-08-05,33.74148970233893,0.0
2011-08-08,34.12528295542069,0.0
2011-08-09,34.392679691373054,0.0
2011-08-10,34.686322822000484,0.0
2011-08-11,35.425820864338405,0.0
2011-08-12,35.64114514886762,0.0
2011-08-15,35.79334456707048,0.0
2011-08-16,35.973063756609506,0.0
2011-08-17,35.996738672201936,0.0
2011-08-18,35.05649218109642,0.0
2011-08-19,35.20880286522112,0.0
2011-08-22,35.362807263933895,0.0
2011-08-23,35.46383672096856,0.0
2011-08-24,35.552985450126286,0.0
2011-08-25,35.76000187915779,0.0
2011-08-26,36.006233364199325,0.0
